Date/Time,Environment:Site Outdoor Air Drybulb Temperature [C](TimeStep),Environment:Site Diffuse Solar Radiation Rate per Area [W/m2](TimeStep),Environment:Site Direct Solar Radiation Rate per Area [W/m2](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Occupant Count [](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 PEOPLE:People Total Heating Rate [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 LIGHTS:Lights Electric Power [W](TimeStep),THERMAL ZONE 1 189.1-2009 - OFFICE - CLOSEDOFFICE - CZ4-8 ELECTRIC EQUIPMENT:Electric Equipment Electric Power [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Transmitted Solar Radiation Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Windows Total Heat Loss Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Solar Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Total Glazing Layers Absorbed Shortwave Radiation Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Gain Rate [W](TimeStep),SUB SURFACE 2:Surface Window Heat Loss Rate [W](TimeStep),SURFACE 2:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 3:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 4:Surface Outside Face Solar Radiation Heat Gain Rate per Area [W/m2](TimeStep),SURFACE 4:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 5:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 1:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),SURFACE 6:Surface Inside Face Beam Solar Radiation Heat Gain Rate [W](TimeStep),THERMAL ZONE 1:Zone Mean Radiant Temperature [C](TimeStep),THERMAL ZONE 1:Zone Mean Air Temperature [C](TimeStep),THERMAL ZONE 1:Zone Operative Temperature [C](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Loss Energy [J](TimeStep),THERMAL ZONE 1:Zone Infiltration Sensible Heat Gain Energy [J](TimeStep),THERMAL ZONE 1:Zone Air System Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1:Zone Thermostat Heating Setpoint Temperature [C](TimeStep),THERMAL ZONE 1:Zone Thermostat Cooling Setpoint Temperature [C](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Heating Rate [W](TimeStep),THERMAL ZONE 1 IDEAL LOADS AIR SYSTEM:Zone Ideal Loads Supply Air Sensible Cooling Rate [W](TimeStep) 
 02/26  11:50:00,-18.98333333,86,1028.666667,2.04,204,108,58.32,2621.937204,2591.918881,0,720.905758,772.9785336,2591.918881,0,0,0,5051.280754,876.9584643,0,0,1123.533876,0,33.41286854,24,28.70643427,9635.298737,0,0,21,24,0,1939.157409
 02/26  11:55:00,-18.94166667,86,1028.833333,2.04,204,108,58.32,2625.808881,2593.782793,0,721.8481154,773.9966796,2593.782793,0,0,0,5057.919637,878.1110482,0,0,1125.335542,0,33.55705871,24,28.77852936,9624.069898,0,0,21,24,0,1975.204517
 02/26  12:00:00,-18.9,86,1029,2.04,204,108,58.32,2628.60787,2594.543455,0,722.5315742,774.7349117,2594.543455,0,0,0,5062.746657,878.9490724,0,0,1126.640252,0,33.69400623,24,28.84700311,9612.845365,0,0,21,24,0,2009.653672
 02/26  12:05:00,-18.80833333,86,1029.166667,1.2,120,108,51.84,2630.332262,2595.837196,0,722.9567085,775.1937673,2595.837196,0,0,0,5065.7592,879.4720834,0,0,1127.447064,0,33.81748283,24,28.90874142,9588.298107,0,0,21,24,0,1999.864215
 02/26  12:10:00,-18.71666667,86,1029.333333,1.2,120,108,51.84,2630.980748,2596.582777,0,723.1237942,775.3734968,2596.582777,0,0,0,5066.955416,879.6797598,0,0,1127.755339,0,33.94081599,24,28.970408,9563.770826,0,0,21,24,0,2030.876923
 02/26  12:15:00,-18.625,86,1029.5,1.2,120,108,51.84,2630.552646,2596.167631,0,723.0327879,775.2740435,2596.167631,0,0,0,5066.334219,879.5719129,0,0,1127.564755,0,34.05880501,24,29.0294025,9539.2635,0,0,21,24,0,2060.90915
 02/26  12:20:00,-18.53333333,86,1029.666667,1.2,120,108,51.84,2629.047905,2594.613592,0,722.6833218,774.8950385,2594.613592,0,0,0,5063.895284,879.1484869,0,0,1126.875307,0,34.17093332,24,29.08546666,9514.776106,0,0,21,24,0,2089.597011
 02/26  12:25:00,-18.44166667,86,1029.833333,1.2,120,108,51.84,2626.467091,2591.92308,0,722.0747168,774.2358133,2591.92308,0,0,0,5059.639056,878.4095583,0,0,1125.687304,0,34.27712303,24,29.13856151,9490.308623,0,0,21,24,0,2116.894485
 02/26  12:30:00,-18.35,86,1030,1.2,120,108,51.84,2622.811353,2588.097254,0,721.2060109,773.295428,2588.097254,0,0,0,5053.566739,877.3553367,0,0,1124.001348,0,34.3773922,24,29.1886961,9465.861029,0,0,21,24,0,2142.788231
 02/26  12:35:00,-18.25833333,93.25,1020.416667,1.2,120,108,51.84,2612.327639,2576.96471,0,719.1214913,771.0670538,2576.96471,0,0,0,5037.609786,874.5850323,0,0,1111.200875,0,34.46991751,24,29.23495876,9441.433301,0,0,21,24,0,2166.682951
 02/26  12:40:00,-18.16666667,100.5,1010.833333,1.2,120,108,51.84,2600.347991,2564.241633,0,716.6356969,768.4061518,2564.241633,0,0,0,5018.786771,871.3171478,0,0,1097.958563,0,34.55569591,24,29.27784795,9417.025417,0,0,21,24,0,2188.794479
 02/26  12:45:00,-18.075,107.75,1001.25,1.2,120,108,51.84,2616.495801,2582.337848,0,722.8704403,775.1210801,2582.337848,0,0,0,5065.525448,879.4315014,0,0,1084.289725,0,34.66087215,24,29.33043607,9392.637355,0,0,21,24,0,2214.088111
 02/26  12:50:00,-17.98333333,115,991.6666667,1.2,120,108,51.84,2601.052484,2565.774918,0,719.4244622,771.4261962,2565.774918,0,0,0,5039.817235,874.9682699,0,0,1070.209741,0,34.7413976,24,29.3706988,9368.269094,0,0,21,24,0,2235.472859
 02/26  12:55:00,-17.89166667,122.25,982.0833333,1.2,120,108,51.84,2583.768799,2547.321318,0,715.4589332,767.1721677,2547.321318,0,0,0,5010.384928,869.8584944,0,0,1055.734004,0,34.81256493,24,29.40628246,9343.92061,0,0,21,24,0,2254.026532
 02/26  13:00:00,-17.8,129.5,972.5,1.2,120,108,51.84,2564.6344,2526.926652,0,710.9669571,762.3517397,2526.926652,0,0,0,4977.185093,864.0946342,0,0,1040.877842,0,34.87518015,24,29.43759007,9319.591883,0,0,21,24,0,2270.474127
 02/26  13:05:00,-17.75,136.75,962.9166667,2.04,204,108,58.32,2543.633403,2504.36861,0,705.9403345,756.9562271,2504.36861,0,0,0,4940.162572,857.6671131,0,0,1025.656455,0,34.93964146,24,29.46982073,9306.396436,0,0,21,24,0,2328.26838
 02/26  13:10:00,-17.7,144,953.3333333,2.04,204,108,58.32,2550.48244,2511.68041,0,709.5309301,760.8262034,2511.68041,0,0,0,4967.964528,862.4938417,0,0,1010.084836,0,35.01546669,24,29.50773335,9293.20671,0,0,21,24,0,2346.656932
 02/26  13:15:00,-17.65,151.25,943.75,2.04,204,108,58.32,2529.511121,2488.503157,0,704.5865901,755.5189732,2488.503157,0,0,0,4931.941657,856.239871,0,0,994.1777015,0,35.06759045,24,29.53379522,9280.0227,0,0,21,24,0,2360.88799
 02/26  13:20:00,-17.6,158.5,934.1666667,2.04,204,108,58.32,2506.880055,2463.634432,0,699.1651507,749.6986588,2463.634432,0,0,0,4892.52806,849.3972326,0,0,977.9494234,0,35.11036022,24,29.55518011,9266.844405,0,0,21,24,0,2372.282149
 02/26  13:25:00,-17.55,165.75,924.5833333,2.04,204,108,58.32,2482.562659,2436.972037,0,693.2580018,743.3559256,2436.972037,0,0,0,4849.651033,841.9533043,0,0,961.4139615,0,35.14477972,24,29.57238986,9253.67182,0,0,21,24,0,2381.544118
 02/26  13:30:00,-17.5,173,915,2.04,204,108,58.32,2456.525203,2408.47526,0,686.8553105,736.4800544,2408.47526,0,0,0,4803.223809,833.8930224,0,0,944.5848048,0,35.17115105,24,29.58557552,9240.504942,0,0,21,24,0,2388.762686
 02/26  13:35:00,-17.45,164.75,920.5833333,2.04,204,108,58.32,2437.8477,2387.908254,0,681.612516,730.8165098,2387.908254,0,0,0,4769.649938,828.0642254,0,0,943.0110847,0,35.19294132,24,29.59647066,9227.343768,0,0,21,24,0,2394.960068
 02/26  13:40:00,-17.4,156.5,926.1666667,2.04,204,108,58.32,2417.461654,2365.51106,0,675.9148781,724.6625799,2365.51106,0,0,0,4732.892747,821.6827686,0,0,940.9130053,0,35.20797642,24,29.60398821,9214.188294,0,0,21,24,0,2399.68627
 02/26  13:45:00,-17.35,148.25,931.75,2.04,204,108,58.32,2395.353199,2341.281471,0,669.7651511,718.0207726,2341.281471,0,0,0,4692.952304,814.7486639,0,0,938.2809001,0,35.21610458,24,29.60805229,9201.038517,0,0,21,24,0,2402.740817
 02/26  13:50:00,-17.3,140,937.3333333,2.04,204,108,58.32,2371.504028,2315.203952,0,663.1662815,710.8936908,2315.203952,0,0,0,4649.822926,807.2609246,0,0,935.10433,0,35.21728001,24,29.60864001,9187.894435,0,0,21,24,0,2404.072701
 02/26  13:55:00,-17.25,131.75,942.9166667,2.04,204,108,58.32,2345.891083,2287.257843,0,656.1213825,703.2840007,2287.257843,0,0,0,4603.492771,799.217495,0,0,931.3720223,0,35.2116971,24,29.60584855,9174.756042,0,0,21,24,0,2403.701356
 02/26  14:00:00,-17.2,123.5,948.5,2.04,204,108,58.32,2295.843886,2232.66296,0,641.6583731,687.6942184,2232.66296,0,0,0,4501.625135,781.5321414,0,0,927.0718254,0,35.17909467,24,29.58954733,9161.623337,0,0,21,24,0,2397.809937
 02/26  14:05:00,-17.15833333,115.25,954.0833333,2.04,204,108,58.32,2269.934057,2205.661488,0,634.7539763,680.2270478,2205.661488,0,0,0,4456.502864,773.698414,0,0,922.1906829,0,35.15794669,24,29.57897335,9150.718229,0,0,21,24,0,2392.791814
 02/26  14:10:00,-17.11666667,107,959.6666667,2.04,204,108,58.32,2241.944684,2176.336438,0,627.3468634,672.213566,2176.336438,0,0,0,4407.605105,765.2092196,0,0,916.7146311,0,35.13245463,24,29.56622731,9139.81696,0,0,21,24,0,2387.153823
 02/26  14:15:00,-17.075,98.75,965.25,2.04,204,108,58.32,2211.825391,2144.741605,0,619.4382033,663.6538894,2144.741605,0,0,0,4354.877359,756.055097,0,0,910.6288229,0,35.1013793,24,29.55068965,9128.91953,0,0,21,24,0,2380.151379
 02/26  14:20:00,-17.03333333,90.5,970.8333333,2.04,204,108,58.32,2179.518103,2110.824913,0,611.0281757,654.5469727,2110.824913,0,0,0,4298.252188,746.2243382,0,0,903.9175837,0,35.06423383,24,29.53211691,9118.025936,0,0,21,24,0,2371.64006
 02/26  14:25:00,-16.99166667,82.25,976.4166667,2.04,204,108,58.32,2144.956482,2074.522286,0,602.1155992,644.8902239,2074.522286,0,0,0,4237.6475,735.7026909,0,0,896.5644997,0,35.02071466,24,29.51035733,9107.136177,0,0,21,24,0,2361.542256
 02/26  14:30:00,-16.95,74,982,2.04,204,108,58.32,2088.178079,2014.009123,0,586.5709446,628.0915207,2014.009123,0,0,0,4127.012444,716.4952159,0,0,888.5525447,0,34.95276235,24,29.47638117,9096.25025,0,0,21,24,0,2346.472573
 02/26  14:35:00,-16.90833333,77,968.5833333,2.04,204,108,58.32,2059.559095,1984.596423,0,580.9834618,622.039083,1984.596423,0,0,0,4089.200614,709.9306622,0,0,862.9366402,0,34.90447045,24,29.45223522,9085.368154,0,0,21,24,0,2333.504273
 02/26  14:40:00,-16.86666667,80,955.1666667,2.04,204,108,58.32,2010.308044,1932.565517,0,569.189062,609.3026027,1932.565517,0,0,0,4004.311692,695.1930021,0,0,837.1759862,0,34.83882968,24,29.41941484,9074.489887,0,0,21,24,0,2317.76885
 02/26  14:45:00,-16.825,83,941.75,2.04,204,108,58.32,1960.294258,1879.831853,0,557.3157551,596.4705503,1879.831853,0,0,0,3918.264175,680.254197,0,0,811.2842881,0,34.7662499,24,29.38312495,9063.615446,0,0,21,24,0,2299.85653
 02/26  14:50:00,-16.78333333,86,928.3333333,2.04,204,108,58.32,1909.494052,1826.318875,0,545.3613677,583.5400903,1826.318875,0,0,0,3831.006259,665.1052533,0,0,785.2761717,0,34.68739381,24,29.34369691,9052.74483,0,0,21,24,0,2280.319533
 02/26  14:55:00,-16.74166667,89,914.9166667,2.04,204,108,58.32,1857.876981,1771.990825,0,533.3194123,570.5039067,1771.990825,0,0,0,3742.464462,649.7334135,0,0,759.1674411,0,34.60246975,24,29.30123487,9041.878037,0,0,21,24,0,2259.254576
 02/26  15:00:00,-16.7,92,901.5,2.04,204,108,58.32,1805.404569,1716.804506,0,521.1783345,557.3494201,1716.804506,0,0,0,3652.539429,634.1214286,0,0,732.9753374,0,34.51155579,24,29.2557779,9031.015065,0,0,21,24,0,2236.712345
 02/26  15:05:00,-16.65,95,888.0833333,2.04,204,108,58.32,1768.106674,1678.336437,0,513.8737361,549.3836541,1678.336437,0,0,0,3598.251322,624.6964101,0,0,706.7187916,0,34.42908981,24,29.2145449,9017.795977,0,0,21,24,0,2215.370995
 02/26  15:10:00,-16.6,98,874.6666667,2.04,204,108,58.32,1715.968822,1623.620338,0,502.1533858,536.6584867,1623.620338,0,0,0,3510.219024,609.4130249,0,0,680.4186665,0,34.33292732,24,29.16646366,9004.582957,0,0,21,24,0,2191.779301
 02/26  15:15:00,-16.55,101,861.25,2.04,204,108,58.32,1663.070032,1568.185394,0,490.3452093,523.8280141,1568.185394,0,0,0,3420.934566,593.9122511,0,0,654.0979786,0,34.23040575,24,29.11520288,8991.376003,0,0,21,24,0,2166.440147
 02/26  15:20:00,-16.5,104,847.8333333,2.04,204,108,58.32,1609.357607,1511.926652,0,478.4199888,510.8616002,1511.926652,0,0,0,3330.225038,578.1640692,0,0,627.7820956,0,34.12201018,24,29.06100509,8978.17511,0,0,21,24,0,2139.711593
 02/26  15:25:00,-16.45,107,834.4166667,2.04,204,108,58.32,1554.762412,1454.759295,0,466.3396443,497.7193469,1454.759295,0,0,0,3237.867024,562.1296916,0,0,601.4988999,0,34.00781563,24,29.00390781,8964.980276,0,0,21,24,0,2111.646724
 02/26  15:30:00,-16.4,110,821,2.04,204,108,58.32,1499.193742,1396.575656,0,454.0555929,484.350332,1396.575656,0,0,0,3143.574123,545.7593963,0,0,575.2789135,0,33.8877643,24,28.94388215,8951.791496,0,0,21,24,0,2082.259967
 02/26  15:35:00,-16.35,107.5833333,802.9166667,2.04,204,108,58.32,1429.373119,1322.78014,0,437.4694078,466.3726605,1322.78014,0,0,0,3020.752465,524.4361919,0,0,545.98205,0,33.75061607,24,28.87530804,8938.608768,0,0,21,24,0,2049.497328
 02/26  15:40:00,-16.3,105.1666667,784.8333333,2.04,204,108,58.32,1360.131495,1249.693962,0,421.0474731,448.5700989,1249.693962,0,0,0,2899.009302,503.300226,0,0,517.0158567,0,33.60518996,24,28.80259498,8925.432087,0,0,21,24,0,2014.565942
 02/26  15:45:00,-16.25,102.75,766.75,2.04,204,108,58.32,1291.541113,1177.330252,0,404.7771015,430.9312795,1177.330252,0,0,0,2778.374247,482.3566402,0,0,488.4261847,0,33.45277738,24,28.72638869,8912.261451,0,0,21,24,0,1978.056787
 02/26  15:50:00,-16.2,100.3333333,748.6666667,2.04,204,108,58.32,1223.672185,1105.746986,0,388.6423457,413.4415109,1105.746986,0,0,0,2658.86079,461.607776,0,0,460.2610058,0,33.29408948,24,28.64704474,8899.096855,0,0,21,24,0,1940.197113
 02/26  15:55:00,-16.15,97.91666667,730.5833333,2.04,204,108,58.32,1156.59042,1034.99965,0,372.623754,396.0824785,1034.99965,0,0,0,2540.461796,441.0523952,0,0,432.5701373,0,33.12963905,24,28.56481953,8885.938296,0,0,21,24,0,1901.151464
 02/26  16:00:00,-16.1,95.5,712.5,2.04,204,108,58.32,1092.590402,967.5880852,0,357.3869983,379.5726446,967.5880852,0,0,0,2428.311571,421.58187,0,0,405.4048976,0,32.96189235,24,28.48094618,8872.785771,0,0,21,24,0,1861.407477
 02/26  16:05:00,-16.1,93.08333333,694.4166667,2.04,204,108,58.32,1027.541273,898.4981458,0,341.6174738,362.5012462,898.4981458,0,0,0,2312.690759,401.5088124,0,0,378.8176939,0,32.78699984,24,28.39349992,8872.716221,0,0,21,24,0,1820.398842
 02/26  16:10:00,-16.1,90.66666667,676.3333333,2.04,204,108,58.32,963.4788997,830.47425,0,325.9002482,345.5001311,830.47425,0,0,0,2198.124377,381.6188154,0,0,352.861546,0,32.60731697,24,28.30365848,8872.64667,0,0,21,24,0,1778.53976
 02/26  16:15:00,-16.1,88.25,658.25,2.04,204,108,58.32,900.4247782,763.4633924,0,310.2005714,328.5346363,763.4633924,0,0,0,2084.480735,361.8890166,0,0,327.5895514,0,32.42320896,24,28.21160448,8872.57712,0,0,21,24,0,1735.934977
 02/26  16:20:00,-16.1,85.83333333,640.1666667,2.04,204,108,58.32,838.3692229,697.4502668,0,294.4756767,311.5613632,697.4502668,0,0,0,1971.556517,342.2841175,0,0,303.0543001,0,32.23487128,24,28.11743564,8872.507569,0,0,21,24,0,1692.702442
 02/26  16:25:00,-16.1,83.41666667,622.0833333,2.04,204,108,58.32,777.257041,632.3674265,0,278.6712456,294.5243153,632.3674265,0,0,0,1859.046531,322.7511339,0,0,279.3072467,0,32.04244593,24,28.02122297,8872.438019,0,0,21,24,0,1648.923252
 02/26  16:30:00,-16.1,81,604,2.04,204,108,58.32,716.9659788,568.0730199,0,262.7156527,277.3486487,568.0730199,0,0,0,1746.496922,303.2112712,0,0,256.3980516,0,31.84595003,24,27.92297502,8872.368468,0,0,21,24,0,1604.659014
 02/26  16:35:00,-16.1,74.33333333,556.1666667,2.04,204,108,58.32,633.3421545,477.2007213,0,236.9026743,249.8600755,477.2007213,0,0,0,1572.25824,272.9615,0,0,222.4735345,0,31.6237216,24,27.8118608,8872.298918,0,0,21,24,0,1556.442077
 02/26  16:40:00,-16.1,67.66666667,508.3333333,2.04,204,108,58.32,554.8962527,391.9689254,0,211.9030907,223.2864723,391.9689254,0,0,0,1405.016026,243.9263934,0,0,190.9305599,0,31.39432101,24,27.6971605,8872.229367,0,0,21,24,0,1506.770448
 02/26  16:45:00,-16.1,61,460.5,2.04,204,108,58.32,481.739403,312.41375,0,187.7778998,197.6912102,312.41375,0,0,0,1245.011589,216.1478454,0,0,161.795293,0,31.16011521,24,27.5800576,8872.159817,0,0,21,24,0,1456.896449
 02/26  16:50:00,-16.1,54.33333333,412.6666667,2.04,204,108,58.32,413.9754308,238.7841335,0,164.6013465,173.1508495,238.7841335,0,0,0,1092.529885,189.6753272,0,0,135.0795059,0,30.92159856,24,27.46079928,8872.090266,0,0,21,24,0,1407.653164
 02/26  16:55:00,-16.1,47.66666667,364.8333333,2.04,204,108,58.32,369.1680657,189.9089819,0,147.8420536,155.5411637,189.9089819,0,0,0,988.2638304,171.5735817,0,0,110.779696,0,30.70167355,24,27.35083678,8872.020715,0,0,21,24,0,1360.344632
 02/26  17:00:00,-16.1,41,317,2.04,204,108,58.32,310.4029839,125.351132,0,126.2012214,132.7078377,125.351132,0,0,0,847.0951317,147.065127,0,0,88.87640235,0,30.47004447,24,27.23502223,8871.951165,0,0,21,24,0,1311.913429
 02/26  17:05:00,-16.15,34.33333333,269.1666667,1.68,168,84,51.84,249.2051191,56.33210033,0,103.3170435,108.5564887,56.33210033,0,0,0,695.9005356,120.8160652,0,0,69.33374767,0,30.22311506,24,27.11155753,8884.810579,0,0,21,24,0,1215.312513
 02/26  17:10:00,-16.2,27.66666667,221.3333333,1.68,168,84,51.84,190.8043834,0,9.306050639,80.90185391,84.92108531,0,9.306050639,0,0,547.0818861,94.97949411,0,0,52.0992253,0,29.97690155,24,26.98845077,8897.675185,0,0,21,24,0,1164.062733
 02/26  17:15:00,-16.25,21,173.5,1.68,168,84,51.84,138.6124153,0,68.17397173,60.11959722,63.04518861,0,68.17397173,0,0,408.909962,70.99131284,0,0,37.10374926,0,29.73300873,24,26.86650437,8910.544988,0,0,21,24,0,1113.4603
 02/26  17:20:00,-16.3,14.33333333,125.6666667,1.68,168,84,51.84,94.72769249,0,117.9214588,41.73930025,43.74712866,0,117.9214588,0,0,286.6900599,49.77257984,0,0,24.26197787,0,29.49483802,24,26.74741901,8923.41999,0,0,21,24,0,1064.173647
 02/26  17:25:00,-16.35,7.666666667,77.83333333,1.68,168,84,51.84,12.59855949,0,212.2134678,3.881165335,4.173197237,0,212.2134678,0,0,24.29175373,4.217318356,0,0,0,0,29.21791822,24,26.60895911,8936.300195,0,0,21,24,0,1009.228697
 02/26  17:30:00,-16.4,1,30,1.68,168,84,51.84,2.261205873,0,223.1413423,0.696596612,0.749010878,0,223.1413423,0,0,4.639964708,0.805549429,0,0,0,0,29.00083603,24,26.50041802,8949.185604,0,0,21,24,0,963.3628862
 02/26  17:35:00,-16.45,0,0,1.68,168,84,51.84,0,0,225.5167896,0,0,0,225.5167896,0,0,0,0,0,0,0,0,28.80215096,24,26.40107548,8962.076222,0,0,21,24,0,922.4921769
 02/26  17:40:00,-16.5,0,0,1.68,168,84,51.84,0,0,225.4776099,0,0,0,225.4776099,0,0,0,0,0,0,0,0,28.61528509,24,26.30764254,8974.972051,0,0,21,24,0,884.6038392
 02/26  17:45:00,-16.55,0,0,1.68,168,84,51.84,0,0,225.4772861,0,0,0,225.4772861,0,0,0,0,0,0,0,0,28.43675452,24,26.21837726,8987.873095,0,0,21,24,0,848.9000326
 02/26  17:50:00,-16.6,0,0,1.68,168,84,51.84,0,0,225.5004202,0,0,0,225.5004202,0,0,0,0,0,0,0,0,28.26536537,24,26.13268269,9000.779356,0,0,21,24,0,815.0375177
 02/26  17:55:00,-16.65,0,0,1.68,168,84,51.84,0,0,225.5418833,0,0,0,225.5418833,0,0,0,0,0,0,0,0,28.10041937,24,26.05020968,9013.690837,0,0,21,24,0,782.8266562
 02/26  18:00:00,-16.7,0,0,1.68,168,84,51.84,0,0,225.5988508,0,0,0,225.5988508,0,0,0,0,0,0,0,0,27.94142378,24,25.97071189,9026.607543,0,0,21,24,0,752.1331138
 02/26  18:05:00,-16.7,0,0,0.48,48,60,38.88,0,0,225.6806458,0,0,0,225.6806458,0,0,0,0,0,0,0,0,27.77361073,24,25.88680537,9026.686358,0,0,21,24,0,633.7008276
 02/26  18:10:00,-16.7,0,0,0.48,48,60,38.88,0,0,224.8321609,0,0,0,224.8321609,0,0,0,0,0,0,0,0,27.62064712,24,25.81032356,9026.765174,0,0,21,24,0,604.6788028
 02/26  18:15:00,-16.7,0,0,0.48,48,60,38.88,0,0,224.0471658,0,0,0,224.0471658,0,0,0,0,0,0,0,0,27.47445576,24,25.73722788,9026.84399,0,0,21,24,0,577.49722
 02/26  18:20:00,-16.7,0,0,0.48,48,60,38.88,0,0,223.2916034,0,0,0,223.2916034,0,0,0,0,0,0,0,0,27.33381265,24,25.66690633,9026.922806,0,0,21,24,0,551.673549
 02/26  18:25:00,-16.7,0,0,0.48,48,60,38.88,0,0,222.5603726,0,0,0,222.5603726,0,0,0,0,0,0,0,0,27.19818234,24,25.59909117,9027.001621,0,0,21,24,0,527.0726802
 02/26  18:30:00,-16.7,0,0,0.48,48,60,38.88,0,0,221.8510052,0,0,0,221.8510052,0,0,0,0,0,0,0,0,27.06720411,24,25.53360205,9027.080437,0,0,21,24,0,503.6040068
 02/26  18:35:00,-16.7,0,0,0.48,48,60,38.88,0,0,221.1618379,0,0,0,221.1618379,0,0,0,0,0,0,0,0,26.94059783,24,25.47029892,9027.159253,0,0,21,24,0,481.1956944
 02/26  18:40:00,-16.7,0,0,0.48,48,60,38.88,0,0,220.4915804,0,0,0,220.4915804,0,0,0,0,0,0,0,0,26.81812342,24,25.40906171,9027.238069,0,0,21,24,0,459.7858762
 02/26  18:45:00,-16.7,0,0,0.48,48,60,38.88,0,0,219.8391278,0,0,0,219.8391278,0,0,0,0,0,0,0,0,26.69956616,24,25.34978308,9027.316885,0,0,21,24,0,439.3191476
 02/26  18:50:00,-16.7,0,0,0.48,48,60,38.88,0,0,219.2034947,0,0,0,219.2034947,0,0,0,0,0,0,0,0,26.5847297,24,25.29236485,9027.3957,0,0,21,24,0,419.7450542
 02/26  18:55:00,-16.7,0,0,0.48,48,60,38.88,0,0,218.5837833,0,0,0,218.5837833,0,0,0,0,0,0,0,0,26.47343206,24,25.23671603,9027.474516,0,0,21,24,0,401.017261
 02/26  19:00:00,-16.7,0,0,0.48,48,60,38.88,0,0,217.9791653,0,0,0,217.9791653,0,0,0,0,0,0,0,0,26.36550327,24,25.18275163,9027.553332,0,0,21,24,0,383.0930435
 02/26  19:05:00,-16.65,0,0,0.48,48,60,38.88,0,0,217.3462019,0,0,0,217.3462019,0,0,0,0,0,0,0,0,26.26088079,24.91885436,25.58986757,9218.315762,0,0,16,28,0,0
 02/26  19:10:00,-16.6,0,0,0.48,48,60,38.88,0,0,219.8971529,0,0,0,219.8971529,0,0,0,0,0,0,0,0,26.31553207,26.03388846,26.17471027,9452.492242,0,0,16,28,0,0
 02/26  19:15:00,-16.55,0,0,0.48,48,60,38.88,0,0,221.5252829,0,0,0,221.5252829,0,0,0,0,0,0,0,0,26.34891624,26.12960442,26.23926033,9460.624532,0,0,16,28,0,0
 02/26  19:20:00,-16.5,0,0,0.48,48,60,38.88,0,0,221.4923114,0,0,0,221.4923114,0,0,0,0,0,0,0,0,26.33323238,26.2353598,26.28429609,9470.978146,0,0,16,28,0,0
 02/26  19:25:00,-16.45,0,0,0.48,48,60,38.88,0,0,221.0255069,0,0,0,221.0255069,0,0,0,0,0,0,0,0,26.30032984,26.46286009,26.38159496,9508.302142,0,0,16,28,0,0
 02/26  19:30:00,-16.4,0,0,0.48,48,60,38.88,0,0,221.2411082,0,0,0,221.2411082,0,0,0,0,0,0,0,0,26.28203912,26.68924009,26.48563961,9545.362042,0,0,16,28,0,0
 02/26  19:35:00,-16.35,0,0,0.48,48,60,38.88,0,0,221.4467599,0,0,0,221.4467599,0,0,0,0,0,0,0,0,26.26717386,26.83494737,26.55106062,9564.539121,0,0,16,28,0,0
 02/26  19:40:00,-16.3,0,0,0.48,48,60,38.88,0,0,221.4879189,0,0,0,221.4879189,0,0,0,0,0,0,0,0,26.25094133,26.8951437,26.57304251,9564.773408,0,0,16,28,0,0
 02/26  19:45:00,-16.25,0,0,0.48,48,60,38.88,0,0,221.3803492,0,0,0,221.3803492,0,0,0,0,0,0,0,0,26.23027624,26.90151647,26.56589636,9553.09192,0,0,16,28,0,0
 02/26  19:50:00,-16.2,0,0,0.48,48,60,38.88,0,0,221.0585434,0,0,0,221.0585434,0,0,0,0,0,0,0,0,26.20552103,26.88451606,26.54501854,9536.241947,0,0,16,28,0,0
 02/26  19:55:00,-16.15,0,0,0.48,48,60,38.88,0,0,220.6937083,0,0,0,220.6937083,0,0,0,0,0,0,0,0,26.17755733,26.86055058,26.51905395,9517.857682,0,0,16,28,0,0
 02/26  20:00:00,-16.1,0,0,0.48,48,60,38.88,0,0,220.3161427,0,0,0,220.3161427,0,0,0,0,0,0,0,0,26.14749566,26.83476837,26.49113202,9499.079124,0,0,16,28,0,0
